Sales/Revenues,Gross Margin,EBITDA,EBITDA Margin,Net Income Before Extras,Total Debt,Net Debt,LT Debt,ST Debt,Cash,Free Cash Flow,Total Debt/EBITDA,Net Debt/EBITDA,Total MV,Total Debt/MV,Net Debt/MV,CFO/Debt,CFO,Interest Coverage,Total Liquidity,Current Liquidity,Current Liabilities,EPS Before Extras,PE,ROA,ROE,InvGrd,Rating
0.074976158,-0.012694666,0.101154367,0.024351483,0.079431703,0.288704377,0.376498156,0.038409636,0.905036031,-0.36028461,-0.519457751,0.170321041,0.250049976,0.180389758,0.091767393,0.166142511,-0.224425814,-0.000515391,0.057962069,1.793733074,-0.462125905,0.189323002,0.073954984,0.126583285,-0.030981965,-0.093091864,1,Aa2
0.070420821,-0.020335785,0.098664898,0.026385433,5.66E-05,0.060188529,0.041192907,0.030769231,0.118188365,0.30342884,-0.734813102,-0.03502095,-0.052311497,-0.01987806,0.081683251,0.062308109,-0.170577616,-0.120655055,0.030152346,0.067379679,0.344844051,-0.030789637,0.003058104,-0.003872761,-0.102616461,-0.210959834,1,Aa2
0.050659926,-0.0200104,0.064371309,0.013051658,-0.034312917,0.020033495,-0.011761473,-0.011312059,0.077751751,0.439658591,-0.682154623,-0.041656071,-0.071528398,0.043983763,-0.022939795,-0.053390837,-0.112366988,-0.094583884,0.020777664,-0.012796049,0.491015174,-0.034440457,-0.023952096,0.086712852,-0.120321927,-0.222562082,1,Aa2
0.046839571,-0.002164908,0.04220237,-0.004427302,-0.025439543,-0.021186688,-0.057974599,0.042770512,-0.113508581,0.507843568,-0.120434819,-0.060821473,-0.09612022,-0.188354064,0.205966875,0.160634891,0.084121701,0.061153351,0.085924053,-0.230866915,0.542171947,-0.022269121,-0.006134969,-0.163123158,-0.096213812,-0.134418476,1,Aa2
0.038792726,0.008508739,-0.001471264,-0.038759557,-0.105909159,0.048408812,-0.009042197,0.21163657,-0.170681047,0.962227603,0.473876574,0.049952854,-0.007582635,-0.07107836,0.128628686,0.066783348,0.00775072,0.056534783,0.155916909,-0.352881698,1.153188473,-0.088677418,-0.089820359,0.047175738,-0.17237599,-0.149289193,1,Aa2
0.003076771,-0.006634648,-0.021290095,-0.024293718,-0.077503079,0.153016624,0.139017016,0.401243781,-0.298101447,0.296216216,2.098792494,0.178097776,0.163794503,0.0470565,0.101202829,0.08782727,0.0005833,0.153689194,0.16163174,-0.49716379,0.405754701,-0.077922431,-0.057926829,0.139980851,-0.115313739,-0.07706156,1,Aa2
-0.017263715,-0.037279513,-0.021290095,-0.004098922,-0.077503079,0.153016624,0.139017016,0.401243781,-0.298101447,0.296216216,2.098792494,0.178097776,0.163794503,-0.021189592,0.177977192,0.163681348,0.0005833,0.153689194,0.16163174,-0.49716379,0.405754701,-0.077922431,-0.057926829,0.065678046,-0.115313739,-0.07706156,1,Aa2
-0.010600516,-0.026976666,-0.012890758,-0.002317054,-0.062238534,0.149778512,0.145844799,0.38871623,-0.253831994,0.185416075,3.179114788,0.164793199,0.160807894,-0.059023017,0.221894154,0.217717684,0.088541201,0.251580537,0.162595308,-0.414098806,0.215009939,-0.024352527,-0.039877301,0.004437855,-0.112743304,-0.128595985,1,Aa2
-0.034162651,-0.063738114,-0.012890758,0.022022758,-0.062238534,0.149778512,0.145844799,0.38871623,-0.253831994,0.185416075,3.179114788,0.164793199,0.160807894,-0.094756928,0.270136352,0.265790139,0.088541201,0.251580537,0.162595308,-0.414098806,0.215009939,-0.024352527,-0.039877301,-0.033706028,-0.112743304,-0.128595985,1,Aa2
-0.038406195,-0.070142503,-0.01365792,0.025736139,-0.038169216,0.1252568,0.088641068,0.346201202,-0.249899691,0.454221598,0.933967213,0.140837834,0.103715102,-0.152749342,0.328127842,0.28490135,-0.039754649,0.080522693,0.104315288,-0.510622124,0.66626406,-0.127256073,-0.015432099,-0.121390445,-0.083889383,-0.116095376,1,Aa2
-0.060989124,-0.108936796,0.007714443,0.073164912,-0.038169216,0.1252568,0.088641068,0.346201202,-0.249899691,0.454221598,0.933967213,0.116642118,0.080307226,-0.24764714,0.495653568,0.446977714,-0.039754649,0.080522693,0.12824393,-0.510622124,0.66626406,-0.127256073,-0.015432099,-0.219800646,-0.083889383,-0.116095376,1,Aa2
-0.065964866,-0.133367942,0.012953861,0.084488078,0.047270026,0.073905087,0.055669915,0.173267327,-0.120944917,0.220384995,0.667493501,0.060172386,0.042170266,-0.308715981,0.553492939,0.527111946,0.001583368,0.075605644,0.065798769,-0.28739924,0.259674931,-0.031187054,0.072368421,-0.344282334,0.009409538,0.058116124,1,Aa2
-0.038731233,-0.126041751,0.007702879,0.048304683,0.003687604,0.080327409,0.087996201,-0.013101331,0.419297029,0.011397832,0.275511586,0.072069875,0.079679455,-0.215744339,0.377518588,0.387293054,-0.031813192,0.045958702,0.060799334,0.771484768,-0.089299064,0.110566868,0.025889968,-0.220279311,-0.037199418,0.045597853,1,Aa2
-0.018835077,-0.098222324,0.007702879,0.027047252,0.003687604,0.080327409,0.087996201,-0.013101331,0.419297029,0.011397832,0.275511586,0.072069875,0.079679455,-0.225355535,0.394611085,0.404514858,-0.031813192,0.045958702,0.060799334,0.771484768,-0.089299064,0.110566868,0.025889968,-0.227214604,-0.037199418,0.045597853,1,Aa2
-0.020592546,-0.12206801,-0.009519862,0.011306251,-0.006416917,0.027131184,0.031310098,-0.002876487,0.121469242,-0.009463988,-0.243513262,0.037002763,0.041222335,-0.162705981,0.226727327,0.231719771,-0.12394302,-0.100174824,0.027226439,0.218125516,-0.030498534,0.021690282,0.012779553,-0.156666533,-0.054683373,0.001612624,1,Aa2
0.003300639,-0.087596831,-0.009519862,-0.012778343,-0.006416917,0.027131184,0.031310098,-0.002876487,0.121469242,-0.009463988,-0.243513262,0.037002763,0.041222335,0.00524666,0.021771713,0.025927849,-0.12394302,-0.100174824,0.027226439,0.218125516,-0.030498534,0.021690282,0.012779553,0.012497634,-0.054683373,0.001612624,1,Aa2
0.006288568,-0.103740894,-0.025655098,-0.031743682,-0.032446841,0.003651373,0.060178714,-0.008363825,0.040265697,-0.376533115,0.040112903,0.030077718,0.088094772,0.056789726,-0.05028591,0.00320949,0.03870368,0.0424971,0.028849766,0.498875843,-0.410811097,0.058178569,-0.012539185,0.091186516,-0.071620908,-0.03514902,1,Aa2
0.030489505,-0.064720386,-0.046319735,-0.074535995,-0.032446841,0.003651373,0.060178714,-0.008363825,0.040265697,-0.376533115,0.040112903,0.052397732,0.111671387,0.243444025,-0.192845211,-0.147384885,0.03870368,0.0424971,0.00702915,0.498875843,-0.410811097,0.058178569,-0.012539185,0.291234263,-0.071620908,-0.03514902,1,Aa2
0.05762076,-0.041888852,-0.009030545,-0.063019544,0.004863643,-0.084618152,-0.039987167,-0.038783404,-0.204583214,-0.394742568,0.130421131,-0.076276501,-0.031238656,0.365725899,-0.329743938,-0.297066832,0.177520588,0.077881363,0.074779857,-0.045769135,-0.376274979,-0.029616423,0.024539877,0.354787184,-0.050161291,-0.085728273,1,Aa2
0.072456609,-0.035694446,0.020241643,-0.048687649,0.075133069,-0.111119748,-0.112719003,0.011548388,-0.420584589,-0.095656457,0.328203522,-0.128755611,-0.130322606,0.250556699,-0.289214685,-0.290489745,0.256691728,0.117047565,0.112537305,-0.580759057,-0.015575253,-0.081346945,0.097791798,0.15597132,0.012755645,-0.029588517,1,Aa2
0.078643332,-0.017714861,0.043343106,-0.03272577,0.102718619,-0.140833644,-0.1520594,-0.012429696,-0.49975112,-0.038481974,0.705538655,-0.176525135,-0.187284681,0.273758126,-0.325488038,-0.334300638,0.384367556,0.189402816,0.162246358,-0.776644647,0.055592702,-0.089120075,0.123028391,0.162061742,0.06268139,0.083652644,1,Aa2
0.082763107,-0.006078767,0.071027009,-0.010842216,0.130960381,-0.115680695,-0.128805691,-0.162414062,0.020074122,0.03442623,0.404592268,-0.174325741,-0.186580671,0.134268598,-0.220360249,-0.231935765,0.185143833,0.048045476,0.15927646,0.013505404,-0.005497815,0.040141249,0.152380952,0.018051731,0.08654184,0.127354631,1,Aa2
0.078472996,-0.003198818,0.060375992,-0.016783156,0.103534084,-0.073948093,-0.165156762,-0.185626196,0.250463378,0.96918,0.678280672,-0.126675625,-0.2126913,-0.021142514,-0.053938715,-0.14712447,0.248534203,0.156206237,0.131502784,-0.078481104,0.696402712,0.160794945,0.136507937,-0.102426869,0.039018895,0.076637269,1,Aa2
0.051240569,-0.008828182,0.038163873,-0.012438957,0.044976749,-0.023707561,-0.117197654,-0.159381059,0.405415112,1.006683265,0.56718372,-0.059597081,-0.14965016,-0.002357564,-0.021406351,-0.115118425,0.16406903,0.136471527,0.072662885,0.086902832,0.733139558,0.157832751,0.071856287,-0.0281535,0.000695284,-0.031408739,1,Aa2
0.051240569,0.030077096,0.099446424,0.045859604,0.044976749,-0.023707561,-0.117197654,-0.159381059,0.405415112,1.006683265,0.56718372,-0.112015029,-0.197048613,-0.086174177,0.068366302,-0.033949509,0.16406903,0.136471527,0.135981882,0.086902832,0.733139558,0.157832751,0.071856287,-0.10980277,0.000695284,-0.031408739,1,Aa2
0.040177266,0.031685164,0.076902165,0.03530665,0.011903352,0.076577493,-0.076992089,-0.189565032,1.248747063,1.53343465,0.343084749,-0.000300778,-0.142904793,-0.068430283,0.155664081,-0.009187908,0.016455987,0.094293629,0.050573607,0.946024869,1.023022572,0.252298962,0.043103448,-0.0641617,-0.027126315,-0.033355306,1,Aa2
0.034158502,0.072263692,0.133275278,0.095844283,0.00541064,0.076577493,-0.076992089,-0.189565032,1.248747063,1.53343465,0.343084749,-0.050029739,-0.185539644,-0.053919164,0.137934887,-0.024379953,0.016455987,0.094293629,0.105568489,0.946024869,1.023022572,0.252298962,0.037356322,-0.040675317,-0.033368595,-0.039557601,1,Aa2
0.038234393,0.061728911,0.106350862,0.065608936,-0.027108496,0.048024701,0.018365315,-0.168343545,1.241989851,0.286503332,-0.018471619,-0.052719581,-0.079527222,-0.100090236,0.164587173,0.131625132,-0.06408096,-0.019133717,0.019528153,3.711120241,0.067656019,0.204984874,0.011235955,-0.076048596,-0.039820897,-0.032014081,1,Aa2
0.044159915,-0.011487634,-0.001594408,-0.043818577,-0.020749782,0.048024701,0.018365315,-0.168343545,1.241989851,0.286503332,-0.018471619,0.049698112,0.019991675,-0.08482913,0.145172067,0.112753789,-0.06408096,-0.019133717,-0.079945939,3.711120241,0.067656019,0.204984874,0.016853933,-0.063216042,-0.03354524,-0.02568742,1,Aa2
0.043049012,-0.005444263,0.004024467,-0.037414215,-0.09226199,0.052796359,0.058968774,0.110683351,-0.08527602,-0.006656418,-0.263388,0.048576838,0.054723634,-0.111830102,0.185355432,0.192308478,-0.115217055,-0.068504272,-0.107409994,-0.122001647,-0.025592124,0.019430735,-0.055096419,-0.01872249,-0.089057984,-0.058198834,1,Aa2
0.047198207,-0.008317725,0.014109457,-0.031597935,-0.069701842,0.005352008,0.105078805,0.14234121,-0.253807607,-0.478188558,-0.383512224,-0.008635362,0.089702922,-0.141116231,0.170526658,0.286638025,-0.160139107,-0.155643819,-0.08550063,-0.034359382,-0.428761369,-0.086529483,-0.041899441,-0.063836803,-0.047393056,-0.013833223,1,Aa2
0.054325342,-0.019702963,0.004712981,-0.047054799,-0.107207447,0.086685456,0.181415501,0.129112272,0.006421339,-0.372627601,-0.5417291,0.081587979,0.175873498,-0.157528024,0.289881306,0.40233119,-0.283612297,-0.221511341,-0.141609579,0.377137375,-0.386909618,0.023296134,-0.069832402,-0.054627383,-0.094434942,-0.018709972,1,Aa2
0.054325342,-0.056728084,-0.051289179,-0.100174103,-0.107207447,0.086685456,0.181415501,0.129112272,0.006421339,-0.372627601,-0.5417291,0.145434354,0.245285651,-0.104191626,0.213073797,0.318832503,-0.283612297,-0.221511341,-0.189455783,0.377137375,-0.386909618,0.023296134,-0.069832402,0.007592352,-0.094434942,-0.018709972,1,Aa2
0.051526748,-0.061341887,-0.035566219,-0.082826677,-0.208870493,0.014619175,0.173076929,0.128011542,-0.165366339,-0.533053389,-0.639194711,0.052035748,0.216337746,-0.093688559,0.119500191,0.294335712,-0.260740603,-0.249932496,-0.193741033,0.343630849,-0.53315211,0.000215383,-0.17630854,0.14497462,-0.19711689,-0.12301967,1,Aa2
0.057646595,-0.096864272,-0.08354056,-0.133494005,-0.20376156,0.014619175,0.173076929,0.128011542,-0.165366339,-0.533053389,-0.639194711,0.107107625,0.280009818,-0.079268147,0.101972527,0.274068839,-0.260740603,-0.249932496,-0.233847201,0.343630849,-0.53315211,0.000215383,-0.171745152,0.156041343,-0.191932058,-0.117356351,1,Aa2
0.048428106,-0.092161298,-0.062822469,-0.106112714,-0.219470307,0.069041833,0.123272395,0.101123061,0.003372981,-0.276121063,-0.514797236,0.140703748,0.198568661,-0.019761201,0.090594654,0.145921716,-0.187084429,-0.130959464,-0.224389367,0.200605602,-0.30196444,0.037021019,-0.186111111,0.251933281,-0.215014163,-0.163650169,1,Aa2
0.030180031,0.006392675,0.079296983,0.047678236,0.09565711,0.422179563,0.534516286,0.533671253,0.246481552,0.248306998,-0.520991401,0.317691222,0.421774252,0.144087706,0.243071486,0.341251212,-0.385452334,-0.126002495,-0.138780163,0.413793103,0.170935307,0.066076156,0.110671937,0.030086119,0.01317734,0.092848082,1,Aa2
0.024159063,0.0114511,0.075661873,0.050288895,0.091310345,0.248900733,0.317244142,0.396991498,0.016106923,0.113057325,-0.352373887,0.161052785,0.224589128,0.0544919,0.184368261,0.249178422,-0.20872583,-0.011776251,-0.164551622,-0.583743842,0.016568835,0.094915254,0.105162524,-0.04584897,0.003975618,0.068821716,1,Aa2
0.033664715,0.040570225,0.097836312,0.062081522,0.11337931,0.263824117,0.281393952,0.395901461,0.056202879,0.228901274,-0.425816024,0.151195567,0.167199692,0.141444868,0.107209724,0.122615981,-0.190581265,0.02296369,-0.193669886,-1.012315271,0.145759897,0.072563559,0.131931166,0.008404844,0.012951131,0.074581939,1,Aa2
0.030549069,0.056911823,0.070922916,0.039177159,0.089632829,0.233901392,0.188998327,0.177454947,0.370386839,0.3386817,-0.393416928,0.15218485,0.110256625,0.113263785,0.108355934,0.068016891,-0.183452361,0.007539146,-0.168538083,-0.912280702,0.206864612,0.109224365,0.106542056,0.00607457,-0.003065386,0.064965335,1,Aa2
0.026134467,0.051573008,0.160590618,0.131026648,-0.004497354,0.165920955,0.166843972,0.080832611,0.380973257,0.163757273,0.261574074,0.004593133,0.005388308,0.318101933,-0.115453922,-0.114752467,-0.026603682,0.134902764,-0.021532828,-3.8,0.000349855,0.163351351,0.003649635,0.313308803,-0.076604528,-0.004989052,1,Aa2
0.032860704,0.062260125,0.171175792,0.133913451,-0.030310881,0.25926695,0.529700618,0.13503305,0.500152579,-0.255274262,0.009503696,0.075215685,0.306123936,0.237309353,0.017756931,0.236322813,-0.076989094,0.162316476,0.068697914,-60.63414634,-0.38477002,0.210486104,-0.024911032,0.269864777,-0.11124984,-0.03995774,1,Aa2
0.050363183,0.071826073,0.187331709,0.130402128,-0.034455959,0.399854636,0.775384128,0.369688385,0.458346048,-0.314647378,-0.786694826,0.178992341,0.495271557,0.112581433,0.258199417,0.595736625,-0.262332847,0.032626427,0.063499573,-62.09756098,-0.383529783,0.111737179,-0.028469751,0.144693576,-0.127321422,-0.085256164,1,Aa2
0.042178608,0.064541325,0.156921539,0.110100018,-0.057886754,0.438386856,0.70412042,0.358146067,0.611804384,-0.186695279,-0.768613975,0.243289079,0.472978433,-0.017735389,0.464354334,0.734881973,-0.300771993,0.005759682,0.080621512,13.82248521,-0.277870401,0.12625774,-0.055363322,0.03938747,-0.143525974,-0.079404112,1,Aa2
0.032594662,0.034751397,0.133553679,0.097774226,-0.076560951,0.421402214,0.751797437,0.359206622,0.550616483,-0.263362488,-0.739018088,0.253934856,0.545402545,-0.362818152,1.230755223,1.74929132,-0.316446436,-0.028396009,0.119645011,-502,-0.359294694,0.149728395,-0.077702703,-0.309432342,-0.151114982,-0.084338904,1,Aa2
0.047139733,0.041880005,0.147508875,0.09585089,-0.147670961,0.419082762,0.766645827,0.467124785,0.319273199,-0.301263362,-0.851421189,0.236663259,0.539548394,-0.291747803,1.003638106,1.4943762,-0.347101633,-0.073484267,0.11294533,-382.8,-0.33213399,0.046222222,-0.148648649,-0.163468678,-0.204637214,-0.145713374,1,Aa2
0.052699534,0.049066079,0.096707063,0.041807007,-0.122398414,0.278439642,0.645201626,0.392472279,0.041531473,-0.481697441,-1.179586563,0.165707086,0.500128319,-0.380640657,1.064129029,1.656295903,-0.298388168,-0.103031466,-0.021773806,-323,-0.478606968,-0.005925926,-0.118243243,-0.293687339,-0.158637025,-0.087575557,1,Aa2
0.047895082,0.040643266,0.008669219,-0.037429712,-0.058729737,0.292612728,0.599452971,0.430909966,0.019047619,-0.428571429,-1.127522936,0.281502886,0.585705667,-0.278296191,0.79105223,1.216220773,-0.347636645,-0.156746032,-0.091918287,3.6,-0.389056069,-0.064678004,-0.050909091,-0.246998701,-0.104553313,-0.060701621,1,Aa2
0.038017387,0.016691967,-0.034267572,-0.069636461,-0.051562917,0.043947889,0.085948017,0.352052135,-0.40805533,-0.120194253,-1.40167364,0.080991214,0.124480378,-0.315364309,0.524812773,0.586162092,-0.259053974,-0.226491228,-0.180280166,-0.698977505,0.132592292,-0.223195266,-0.047445255,-0.275535411,-0.081778404,-0.075631489,1,Aa2
0.020720629,0.007618085,-0.047408207,-0.06674651,-0.04749128,-0.060896009,-0.064329051,0.120418247,-0.391086001,-0.043975374,-2.900990099,-0.014159237,-0.017763207,-0.295600407,0.333191968,0.328330763,-0.072886383,-0.129344392,-0.17627341,-0.706187625,0.130313703,-0.154196375,-0.043956044,-0.25647011,-0.064868084,-0.029856448,1,Aa2
0.010385832,0.002309906,-0.074406048,-0.083919813,-0.029246042,0.063640409,-0.037830121,0.156038148,-0.104624398,0.563764292,2.702970297,0.149143509,0.039516114,-0.205000947,0.33790992,0.210274397,0.009046569,0.073262243,-0.245640929,-0.711377246,0.646060283,-0.049995705,-0.018315018,-0.182756192,-0.078219597,-0.036455813,1,Aa2
-0.010493206,-0.004416273,-0.096330275,-0.086746395,0.09244186,-0.010624071,-0.07334336,0.052693208,-0.156910969,0.318034307,6.008695652,0.094842487,0.025437434,-0.043399221,0.034266624,-0.031302662,0.164577567,0.152205426,-0.271800117,-0.693556836,0.390909761,-0.05239309,0.107142857,-0.12747031,0.046847243,0.09041242,1,Aa2
-0.015719256,-0.011235995,-0.054470365,-0.039371237,0.060982496,0.098218704,-0.004940148,0.109129655,0.067912773,0.776875,-6.798561151,0.161485158,0.052383676,0.188686506,-0.076104059,-0.162886614,0.083720025,0.190160428,-0.171514049,-0.636645963,0.781652796,-0.002682563,0.068965517,0.122202212,-0.010387473,0.020933573,1,Aa2
0.017885778,0.042721254,0.330340632,0.306963683,0.114758929,0.161239627,0.169494054,0.168187024,0.11663289,0.068286552,0.260710062,-0.127110786,-0.120906035,0.027183848,0.130506933,0.138548447,-0.075731256,0.073297983,0.408352324,0.190751568,0.057508456,0.010196154,0.142011834,-0.069127444,0.135447409,0.396579375,1,Aa3
0.01479187,0.058875975,0.228217975,0.210315271,0.096656393,0.205083774,0.195320042,0.149927274,0.770849568,0.325622676,0.303804348,-0.018835351,-0.026784939,-0.045827896,0.262966573,0.252717829,-0.086753685,0.100538776,0.364315953,3.171161788,0.175031417,0.128152747,0.125,-0.117011786,0.120972581,0.506309283,1,Aa3
0.014953353,0.01496783,0.121534926,0.105010484,0.104943762,0.100723828,0.126441853,0.048745012,0.633894657,-0.216780045,0.345444834,-0.018555968,0.004375853,0.007592282,0.092431814,0.117956759,0.03036379,0.13414619,0.288504987,5.220061663,-0.295159683,0.111198325,0.147727273,-0.098913144,0.139185658,0.562675612,1,Aa3
0.007469646,0.011784974,0.063315868,0.055433307,0.077834201,0.087603326,0.108724819,0.108439478,-0.032177445,-0.187294118,0.095909147,0.022841249,0.042705216,-0.075271851,0.176129755,0.198963908,-0.042600545,0.041270603,0.192944797,0.111888647,-0.141140317,-0.053740963,0.116022099,-0.149524438,0.111016261,0.537607761,1,Aa3
-0.008322085,-0.007194691,-0.026428503,-0.018256412,0.070159579,0.108477826,0.132942201,0.16594219,-0.150070973,-0.196172249,0.011462801,0.138568623,0.163696871,-0.066839374,0.187875674,0.214097014,-0.078789672,0.021140224,0.164756212,-0.118195224,-0.157315074,-0.046102581,0.10106383,-0.130912395,0.095224816,0.674883859,1,Aa3
-0.017983366,-0.015081038,-0.026428503,-0.008600261,0.070159579,0.108477826,0.132942201,0.16594219,-0.150070973,-0.196172249,0.011462801,0.138568623,0.163696871,-0.076107385,0.199791556,0.226265587,-0.078789672,0.021140224,0.164756212,-0.118195224,-0.157315074,-0.046102581,0.10106383,-0.139543977,0.095224816,0.674883859,1,Aa3
-0.011040695,-0.028208642,-0.087862774,-0.077676964,0.081550555,0.110369008,0.121739443,0.110033128,0.112625139,-0.029803922,0.162076533,0.217326742,0.22979208,-0.015121026,0.127414049,0.13896351,0.006147778,0.117196357,0.121690149,0.30852282,-0.068790235,0.041862874,0.119170984,-0.099881153,0.098660587,0.897343275,1,Aa3
-0.014639912,-0.047350623,-0.05679184,-0.042777356,0.092003435,0.027325081,0.057930482,-0.003632439,0.233528026,-0.313376198,0.179186722,0.089181533,0.121629978,-0.140904385,0.195819752,0.231451246,0.100768092,0.130846476,0.118844191,1.170573171,-0.35384014,0.062618863,0.131313131,-0.221639969,0.116002407,1.299508586,1,Aa3
0.012550352,-0.006315989,0.039816699,0.026925066,0.131975459,0.048916314,0.045228858,0.072907806,-0.099163389,0.113636364,0.086930694,0.00875136,0.005205213,0.081726311,-0.030334746,-0.03374536,-0.001547564,0.04729358,0.148029808,-0.233288199,0.075860297,0.035109396,0.15942029,-0.051249992,0.119944302,1.064999759,1,Aa3
0.02251203,0.00164054,0.039816699,0.016922902,0.131975459,0.048916314,0.045228858,0.072907806,-0.099163389,0.113636364,0.086930694,0.00875136,0.005205213,0.045627309,0.00314687,-0.000381124,-0.001547564,0.04729358,0.148029808,-0.233288199,0.075860297,0.035109396,0.15942029,-0.082911382,0.119944302,1.064999759,1,Aa3
0.033481039,0.000810314,0.041801933,0.008050921,0.121834071,-0.083313459,-0.081161557,-0.087675488,-0.054081633,-0.113985449,-0.068920434,-0.12009553,-0.118029388,0.004843254,-0.087727554,-0.085589102,0.068506407,-0.020515268,0.165241682,0.00700742,-0.174073425,0.072749873,0.143518519,-0.11380337,0.100146086,0.463718312,1,Aa3
0.049836892,0.004309218,0.039357332,-0.009982496,0.118612556,-0.111827946,-0.134441171,-0.110738644,-0.117688616,0.276033383,-0.1412052,-0.145460537,-0.167217521,0.019657917,-0.12895584,-0.151131396,0.050282785,-0.067167952,0.242744694,-0.331083176,0.208316687,0.056047888,0.133928571,-0.099061916,0.096512101,0.090757886,1,Aa3
0.065534812,0.008317098,0.053689032,-0.011114867,0.103236599,-0.13901607,-0.174155942,-0.163790987,0.063342931,0.580106015,0.122585397,-0.182886439,-0.216235364,0.002809082,-0.1414303,-0.176465578,0.274278582,0.097132572,0.280389257,-0.321934868,0.388392629,0.138083446,0.115879828,-0.09298168,0.065820748,0.066949432,1,Aa3
0.065731719,0.007931492,0.040281247,-0.023880621,0.085588771,-0.133731932,-0.161229436,-0.151039336,-0.006502788,0.319241983,0.038158731,-0.16727559,-0.193707872,-0.051194837,-0.086991428,-0.115965067,0.236513909,0.071152158,0.317045287,-0.304715883,0.21449127,0.086248925,0.095833333,-0.124493135,0.052578792,-0.070471651,1,Aa3
0.059578962,0.005540367,0.022263714,-0.035219363,0.069721131,0.145434018,0.094132928,0.088991221,0.510248112,0.903739964,-0.014009807,0.120488502,0.070303514,-0.035789947,0.187951372,0.134741422,-0.10623702,0.023745922,0.230405018,0.157184609,0.676246247,0.135718635,0.076923077,-0.0929295,-0.017720598,-0.27283488,1,Aa3
0.061766778,0.003320175,0.014719182,-0.044309735,0.01683347,0.138764515,0.112263499,0.142318575,0.119492306,0.447091155,0.02397862,0.12224595,0.09612975,-0.135340515,0.317015342,0.2863688,-0.078361085,0.049529742,0.134457776,-0.219216076,0.330398557,0.087711321,0.023622047,-0.144215355,-0.083042169,-0.433797014,1,Aa3
0.068744057,0.003681091,0.025106792,-0.04083277,-0.066277159,0.18440814,0.18251335,0.150694668,0.400956699,0.204674485,-0.092615949,0.155400212,0.15355113,-0.066322112,0.268537434,0.266506019,-0.162096076,-0.007580472,0.062788236,0.741975453,0.078819051,0.116668075,-0.057692308,0.00479273,-0.157945744,-0.458200014,1,Aa3
0.07401299,-0.000247689,0.020499221,-0.049822472,-0.102451484,0.20599661,0.175587331,0.105161277,0.839411566,0.524493186,-0.029383368,0.181771257,0.151972215,-0.141027409,0.404001915,0.368592865,-0.15391607,0.020373781,-0.017665799,1.386439394,0.254205222,0.215510461,-0.091254753,-0.038672954,-0.182430918,-0.436766654,1,Aa3
0.088188486,-0.003037612,0.028076832,-0.055237465,-0.132560825,-0.01849884,-0.013567995,0.059067008,-0.38,-0.060387999,0.054113994,-0.04530401,-0.040507396,-0.049072718,0.032148104,0.037339934,0.11416344,0.093552802,-0.039581482,-0.851786097,0.006619918,-0.066565695,-0.120300752,0.105175655,-0.195497038,-0.32009104,1,Aa3
0.090993373,-0.000846466,0.040923779,-0.045894267,-0.097347025,-0.032377127,-0.037717599,-0.033165636,-0.028014184,0.015380198,-0.030799505,-0.070419092,-0.075549512,0.158134418,-0.164500159,-0.169112236,0.100032591,0.064416584,-0.079579202,-0.111167988,-0.031328107,0.048223409,-0.080769231,0.289638256,-0.163101168,-0.262138372,1,Aa3
0.076784273,0.002119267,0.088507626,0.010890963,0.018310528,-0.062283994,-0.074504545,-0.0555106,-0.098018972,0.066020359,-0.094253093,-0.138530495,-0.149757147,0.073211607,-0.126247903,-0.137635655,0.084718067,0.017157784,-0.041953197,-0.295112782,0.061235475,0.00450434,0.036734694,0.055717284,-0.042640003,-0.163341487,1,Aa3
0.065731452,0.008973688,0.094300634,0.026803608,0.067587579,-0.07059197,-0.070028959,0.077881446,-0.630957,-0.075139182,-0.196169464,-0.150682983,-0.150168535,0.187880648,-0.217590692,-0.217120647,0.036616306,-0.036559896,-0.05011306,-1.247720912,0.073308243,-0.138313705,0.087866109,0.109993711,-0.005767491,-0.155127888,1,Aa3
0.056121684,0.014980523,0.104774357,0.046065999,0.046752095,-0.070890487,-0.095682093,-0.086567709,0.05391682,0.150217075,-0.169512376,-0.159004913,-0.181445825,0.133591933,-0.180380745,-0.202258319,0.025489495,-0.047207269,-0.094971173,-0.847258121,0.065902146,0.079101087,0.064102564,0.071504292,0.015233817,-0.164856624,1,Aa3
0.077052232,0.021466006,0.124021846,0.043609437,0.044287198,-0.080018537,-0.120674886,-0.09519264,0.04078341,0.282581046,-0.096607739,-0.181526955,-0.217697076,0.196019067,-0.230801333,-0.264790793,0.093008843,0.005547398,-0.105091881,-2.221951738,0.105184403,0.160514319,0.064102564,0.135128105,0.001761962,-0.208491992,1,Aa3
0.056446776,0.020203625,0.107045574,0.047895214,0.029391023,0.003505918,-0.035778148,0.03612621,-0.176030646,0.336434141,-0.042847526,-0.093527782,-0.129013081,0.184538078,-0.152827289,-0.18599605,0.007239173,0.010769736,-0.071213507,-1.297846658,0.288550066,0.037159224,0.041841004,0.145222832,-0.009819018,-0.106410237,1,Aa3
0.083404175,0.023088794,0.135617039,0.048189805,0.060741447,0.029674006,-0.002320561,-0.098369382,0.734403138,0.300824502,-0.205784169,-0.093291446,-0.121465017,0.232672229,-0.164676977,-0.190639692,-0.032907637,-0.004209436,-0.060450434,1.683532654,0.034327811,0.257649444,0.075313808,0.150673175,0.030647588,-0.020398902,1,Aa3
